elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,classification/accuracy,classification/weighted_f1_score,model,n_epochs,batch_size,learning_rate_multiplier,classification_n_classes,compute_classification_metrics,aoai_endpoint,api_version,fine_tune_id,fine_tuned_model
76552.0,296.0,0.0518561467092528,0.5,0.5,0.5733082890510559,0.5669505203654839,babbage,10,4,0.2165845018578128,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-463f55fc409b4808a0b82b5870cb2042,babbage.ft-463f55fc409b4808a0b82b5870cb2042
78220.0,300.0,0.0702634106818653,0.75,0.75,0.4755639135837555,0.4514349686571156,babbage,10,4,0.20106024404895695,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-ba5b61ca6cd44f71a4183138665ced0a,babbage.ft-ba5b61ca6cd44f71a4183138665ced0a
76744.0,296.0,0.0448822755035703,0.75,0.75,0.5958646535873413,0.5620222011211075,babbage,10,4,0.20741229139939601,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-da7822d0e153446fa06fef362a72e299,babbage.ft-da7822d0e153446fa06fef362a72e299
115896.0,440.0,0.1259520115747623,0.25,0.25,0.4548872113227844,0.4173185165024305,ada,15,4,0.05307986421312785,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-bee8ecc8d4b143058c5458f2c99a1e63,ada.ft-bee8ecc8d4b143058c5458f2c99a1e63
76488.0,296.0,0.0425547381430921,0.75,0.75,0.5093985199928284,0.4764028043464171,babbage,10,4,0.21595654703071626,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-6490e326b8fd4f7b9201d95374ee25de,babbage.ft-6490e326b8fd4f7b9201d95374ee25de
76932.0,292.0,0.0489028057068724,0.75,0.75,0.5018796920776367,0.4697523563955967,babbage,10,4,0.23195567812531784,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-23584cb6e9d44cf2819b1abdbe620b48,babbage.ft-23584cb6e9d44cf2819b1abdbe620b48
78760.0,296.0,0.0479813811983313,0.75,0.75,0.518796980381012,0.4933592778601352,babbage,10,4,0.2214752537454024,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-cadf846d8f56454186cddf40744b4a1d,babbage.ft-cadf846d8f56454186cddf40744b4a1d
75176.0,296.0,0.0854937806391767,0.75,0.75,0.4981203079223633,0.4625709540742134,babbage,10,4,0.22411091798918814,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-3cbb0b2d52cd4154aae6b0e28604b4a0,babbage.ft-3cbb0b2d52cd4154aae6b0e28604b4a0
78376.0,296.0,0.0641292843894194,0.75,0.75,0.451127827167511,0.4282483835779573,babbage,10,4,0.18451394822555553,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-51e092543e9847bc817b141c44f8d6e1,babbage.ft-51e092543e9847bc817b141c44f8d6e1
77960.0,296.0,0.0709678322776294,0.75,0.75,0.4755639135837555,0.4618609082326377,babbage,10,4,0.19398222357260184,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-6860f36848054859a9fb27b4846807fd,babbage.ft-6860f36848054859a9fb27b4846807fd
78056.0,296.0,0.0934185485163129,0.75,0.75,0.4060150384902954,0.3502710437694958,babbage,10,4,0.16177073600025754,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-130cad48e03d41cc8ff0b325476df359,babbage.ft-130cad48e03d41cc8ff0b325476df359
74504.0,296.0,0.0502282761111256,0.75,0.75,0.5225563645362854,0.4682512603830843,babbage,10,4,0.21182236661174994,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-3929680957b944caa67da3e1dd4d0eb1,babbage.ft-3929680957b944caa67da3e1dd4d0eb1
76648.0,296.0,0.0298959586599776,0.75,0.75,0.3759398460388183,0.342303020029946,babbage,10,4,0.22840051523830254,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-950d0a07266b4382a4642ceff5ad5435,babbage.ft-950d0a07266b4382a4642ceff5ad5435
